,Air_Temp_DEGC,Soil_Temp_DEGC,Soil_Classification,Crop,Fert_Ammend_Class,target
2344,25.05,0.0,1.0,0.0,2.0,28103.66713
6946,0.0,0.0,4.0,3.0,1.0,0.0
5207,0.0,0.0,4.0,0.0,3.0,0.0
371,0.0,0.0,6.0,0.0,3.0,822.8402078
1177,1.125,-6.65,7.0,3.0,2.0,1796.3481399999996
741,0.0,0.0,6.0,0.0,1.0,1858.675807
2273,18.42,0.0,1.0,1.0,1.0,4554.432715
4262,0.0,22.55555556,8.0,1.0,3.0,7485.164000000002
3637,26.96666667,22.3,2.0,0.0,2.0,26779.66111
5610,0.0,0.0,4.0,4.0,3.0,0.0
3613,0.0,0.0,2.0,0.0,2.0,26743.73796
4955,11.0,12.0,5.0,0.0,3.0,17305.17354
7557,0.0,0.0,4.0,3.0,1.0,0.0
4569,0.0,13.77777778,8.0,2.0,3.0,19164.8866
6777,0.0,0.0,4.0,3.0,1.0,0.0
3229,0.0,0.0,2.0,0.0,3.0,16519.18718
1778,1.013,0.0,1.0,1.0,2.0,11112.10103
4499,0.0,12.16666667,8.0,1.0,3.0,6110.7284
6043,0.0,0.0,4.0,4.0,3.0,0.0
526,0.0,0.0,6.0,0.0,3.0,775.3333611
2170,9.17,0.0,1.0,1.0,2.0,1465.089975
2447,20.38,0.0,1.0,1.0,3.0,15634.46174
5034,-8.5,-0.5,5.0,0.0,3.0,3057.635288
7441,0.0,0.0,4.0,3.0,1.0,0.0
6651,0.0,0.0,4.0,3.0,1.0,0.0
3314,28.2,24.05,2.0,0.0,3.0,36150.28372
6071,0.0,0.0,4.0,4.0,3.0,0.0
1913,27.03,0.0,1.0,1.0,1.0,9332.085593000002
5318,0.0,0.0,4.0,0.0,3.0,0.0
1108,3.7125,-0.55,7.0,3.0,2.0,1838.192649
944,0.0,0.0,6.0,0.0,1.0,1303.762397
1187,3.65,0.25,7.0,3.0,2.0,1612.1718119999996
5087,17.05714286,0.6,5.0,0.0,3.0,4640.075072
7295,0.0,0.0,4.0,3.0,1.0,0.0
6709,0.0,0.0,4.0,3.0,1.0,0.0
811,0.0,0.0,6.0,0.0,0.0,1318.4138380000004
1286,8.2625,0.0,7.0,3.0,1.0,2480.8556710000007
27,0.0,0.0,6.0,0.0,3.0,867.3170187999998
1445,13.9,3.75,7.0,3.0,1.0,6052.066319
4976,16.9,12.0,5.0,0.0,3.0,10746.51236
3937,0.0,0.0,2.0,0.0,3.0,32309.745280000006
4669,0.0,16.61111111,8.0,1.0,3.0,24514.0909
4298,0.0,16.5,8.0,2.0,3.0,19987.158
2508,7.419,0.0,1.0,1.0,3.0,419.3359142
1805,11.5,0.0,1.0,1.0,2.0,1071.22186
287,0.0,0.0,6.0,0.0,3.0,1150.553261
4248,0.0,19.55555556,8.0,2.0,3.0,22016.538
531,0.0,0.0,6.0,0.0,3.0,774.80812
3596,0.0,0.0,2.0,0.0,2.0,32918.114330000004
3801,0.0,0.0,2.0,0.0,2.0,37549.29155
734,0.0,0.0,6.0,0.0,1.0,1266.449101
7747,0.0,0.0,4.0,3.0,1.0,0.0
4079,24.9,21.2,2.0,0.0,3.0,23874.95945
4303,0.0,19.16666667,8.0,1.0,3.0,3929.428
6221,0.0,0.0,4.0,0.0,1.0,0.0
6377,0.0,0.0,4.0,0.0,1.0,0.0
2152,-0.453,0.0,1.0,1.0,2.0,1543.948798
1662,12.33,0.0,1.0,1.0,2.0,8386.943959999999
6961,0.0,0.0,4.0,3.0,1.0,0.0
684,0.0,0.0,6.0,0.0,1.0,779.9370257999999
936,0.0,0.0,6.0,0.0,1.0,1314.79231
455,0.0,0.0,6.0,0.0,1.0,1732.3918809999998
5270,0.0,0.0,4.0,0.0,3.0,0.0
3510,26.76666667,23.175,2.0,0.0,1.0,30491.84529
2819,0.0,0.0,2.0,0.0,3.0,17219.654169999998
7124,0.0,0.0,4.0,3.0,1.0,0.0
1876,7.83,0.0,1.0,1.0,2.0,3601.085121
6817,0.0,0.0,4.0,3.0,1.0,0.0
3436,28.0,22.475,2.0,0.0,1.0,22885.54731
6009,0.0,0.0,0.0,0.0,1.0,0.0
5149,19.035,13.7,5.0,0.0,3.0,30845.62757
2892,0.0,0.0,2.0,0.0,3.0,32227.92003
6562,0.0,0.0,4.0,0.0,1.0,0.0
5721,0.0,0.0,4.0,4.0,3.0,0.0
7613,0.0,0.0,4.0,3.0,1.0,0.0
7311,0.0,0.0,4.0,3.0,1.0,0.0
3935,0.0,0.0,2.0,0.0,3.0,30280.262660000004
533,0.0,0.0,6.0,0.0,3.0,780.6904400000002
324,0.0,0.0,6.0,0.0,3.0,539.2247637
200,0.0,0.0,6.0,0.0,0.0,976.3826759
1564,6.25,0.0,1.0,1.0,1.0,1882.872533
6920,0.0,0.0,4.0,3.0,1.0,0.0
5285,0.0,0.0,4.0,0.0,3.0,0.0
648,0.0,0.0,6.0,0.0,3.0,699.309178
5381,0.0,0.0,4.0,0.0,3.0,0.0
4891,27.1,23.0,5.0,0.0,3.0,38185.3885
2881,29.66666667,24.775,2.0,0.0,3.0,28618.641
4512,0.0,10.61111111,8.0,1.0,3.0,7766.2972
1794,1.013,0.0,1.0,1.0,3.0,3212.132525
5843,0.0,0.0,4.0,0.0,1.0,0.0
1234,9.6125,9.55,7.0,3.0,2.0,33406.77752
6184,0.0,0.0,4.0,4.0,3.0,0.0
5370,0.0,0.0,4.0,4.0,3.0,0.0
5244,0.0,0.0,4.0,4.0,3.0,0.0
7581,0.0,0.0,4.0,3.0,1.0,0.0
1994,18.15,0.0,1.0,1.0,1.0,7040.219612999998
1408,6.9875,2.0,7.0,3.0,1.0,1667.612638
3900,0.0,0.0,2.0,0.0,3.0,38305.26745
5855,0.0,0.0,4.0,4.0,3.0,0.0
6141,0.0,0.0,4.0,0.0,1.0,0.0
7743,0.0,0.0,4.0,3.0,1.0,0.0
2965,23.96666667,22.25,2.0,0.0,3.0,19595.55171
4471,0.0,10.27777778,8.0,1.0,3.0,13827.6768
4749,0.0,20.66666667,8.0,1.0,3.0,2934.2719
2764,0.0,0.0,2.0,0.0,3.0,25071.814980000006
2834,0.0,0.0,2.0,0.0,3.0,25871.956680000007
2404,14.6,0.0,1.0,1.0,2.0,9316.038425
5188,0.0,0.0,4.0,4.0,3.0,0.0
1257,28.7375,28.6,7.0,3.0,1.0,17409.84482
6249,0.0,0.0,4.0,0.0,1.0,0.0
486,0.0,0.0,6.0,0.0,1.0,686.4675081
4226,0.0,21.33333333,8.0,1.0,3.0,6145.951999999998
5679,0.0,0.0,4.0,4.0,3.0,0.0
800,0.0,0.0,6.0,0.0,0.0,1123.000515
6513,0.0,0.0,4.0,0.0,1.0,0.0
7848,0.0,0.0,4.0,3.0,1.0,0.0
5783,0.0,0.0,4.0,0.0,1.0,0.0
2732,31.1,25.95,2.0,0.0,3.0,33757.60593
2768,0.0,0.0,2.0,0.0,3.0,25326.67791
2396,20.37,0.0,1.0,0.0,2.0,16252.899119999998
4832,0.0,0.0,3.0,1.0,1.0,2560.0
4059,0.0,0.0,2.0,0.0,3.0,35587.48696
2030,7.006,0.0,1.0,1.0,3.0,6017.148688
5550,0.0,0.0,4.0,0.0,3.0,0.0
3197,0.0,0.0,2.0,0.0,3.0,29054.63877
7723,0.0,0.0,4.0,3.0,1.0,0.0
6782,0.0,0.0,4.0,3.0,1.0,0.0
4736,0.0,18.94444444,8.0,1.0,3.0,1760.0625
7708,0.0,0.0,4.0,3.0,1.0,0.0
7319,0.0,0.0,4.0,3.0,1.0,0.0
5424,0.0,0.0,0.0,0.0,3.0,0.0
403,0.0,0.0,6.0,0.0,3.0,1375.434031
1314,24.15,25.65,7.0,3.0,1.0,29883.58357
6744,0.0,0.0,4.0,3.0,1.0,0.0
1081,22.6,25.95,7.0,3.0,2.0,16077.58248
6426,0.0,0.0,4.0,0.0,1.0,0.0
1082,27.1375,27.7,7.0,3.0,2.0,19875.00772
3112,0.0,0.0,2.0,0.0,3.0,16072.39795
186,0.0,0.0,6.0,0.0,2.0,3020.659897
4617,0.0,19.83333333,8.0,2.0,3.0,21122.4784
5049,5.15,0.3,5.0,0.0,3.0,479.9547215
1667,12.6,0.0,1.0,1.0,2.0,4092.694169
7417,0.0,0.0,4.0,3.0,1.0,0.0
4025,26.83333333,23.875,2.0,0.0,3.0,23638.10095
2504,7.745,0.0,1.0,1.0,1.0,2014.636321
173,0.0,0.0,6.0,0.0,2.0,1077.73645
5394,0.0,0.0,4.0,4.0,3.0,0.0
353,0.0,0.0,6.0,0.0,3.0,1083.247124
3967,0.0,0.0,2.0,0.0,3.0,18040.57231
1500,15.9,0.0,1.0,1.0,1.0,4238.232874
4536,0.0,11.72222222,8.0,2.0,3.0,8843.746
7109,0.0,0.0,4.0,3.0,1.0,0.0
745,0.0,0.0,6.0,0.0,0.0,926.5737488
5422,0.0,0.0,4.0,0.0,3.0,0.0
2365,24.68,0.0,1.0,0.0,2.0,15381.46634
5753,0.0,0.0,4.0,4.0,3.0,0.0
6589,0.0,0.0,4.0,3.0,1.0,0.0
5499,0.0,0.0,4.0,4.0,3.0,0.0
1338,2.9,0.25,7.0,3.0,1.0,3561.291341
7799,0.0,0.0,4.0,3.0,1.0,0.0
4365,0.0,12.94444444,8.0,1.0,3.0,0.0
2482,3.873,0.0,1.0,1.0,2.0,2010.293473
4045,0.0,0.0,2.0,0.0,3.0,31580.95384
3451,0.0,0.0,2.0,0.0,1.0,28873.23173
3099,0.0,0.0,2.0,0.0,3.0,14923.82866
2479,6.5070000000000014,0.0,1.0,1.0,3.0,995.9184003
4347,0.0,12.5,8.0,2.0,3.0,10334.342
4378,0.0,9.66666667,8.0,2.0,3.0,12015.36
563,0.0,0.0,6.0,0.0,3.0,546.0928787
7103,0.0,0.0,4.0,3.0,1.0,0.0
5462,0.0,0.0,4.0,0.0,3.0,0.0
5341,0.0,0.0,4.0,0.0,3.0,0.0
5033,-8.5,-0.5,5.0,0.0,3.0,1684.031986
871,0.0,0.0,6.0,0.0,2.0,829.5903155
7415,0.0,0.0,4.0,3.0,1.0,0.0
3132,16.86666667,15.875,2.0,0.0,3.0,12943.63654
7252,0.0,0.0,4.0,3.0,1.0,0.0
2241,12.31,0.0,1.0,1.0,3.0,1571.098526
3616,24.86666667,22.175,2.0,0.0,2.0,26791.04456
5625,0.0,0.0,4.0,4.0,3.0,0.0
5358,0.0,0.0,4.0,0.0,3.0,0.0
3301,0.0,0.0,2.0,0.0,3.0,26356.56399
3295,19.83333333,19.875,2.0,0.0,3.0,18624.94717
992,0.0,0.0,6.0,0.0,3.0,686.6107910000002
4027,24.23333333,23.2,2.0,0.0,3.0,22787.9964
444,0.0,0.0,6.0,0.0,1.0,1058.553513
4707,0.0,16.33333333,8.0,1.0,3.0,3351.2335
5835,0.0,0.0,4.0,4.0,3.0,0.0
7151,0.0,0.0,4.0,3.0,1.0,0.0
7815,0.0,0.0,4.0,3.0,1.0,0.0
6373,0.0,0.0,4.0,0.0,1.0,0.0
1402,11.075,2.95,7.0,3.0,1.0,1752.85582
3243,0.0,0.0,2.0,0.0,3.0,16051.26107
3487,0.0,0.0,2.0,0.0,1.0,24049.90732
2878,0.0,0.0,2.0,0.0,3.0,37453.67301000001
6393,0.0,0.0,4.0,0.0,1.0,0.0
1977,18.15,0.0,1.0,1.0,2.0,9619.760335
5624,0.0,0.0,4.0,4.0,3.0,0.0
6198,0.0,0.0,0.0,0.0,1.0,0.0
3217,0.0,0.0,2.0,0.0,3.0,36074.92131000001
971,0.0,0.0,6.0,0.0,1.0,1222.207029
5157,18.9975,16.1,5.0,0.0,3.0,16235.74771
6354,0.0,0.0,4.0,0.0,1.0,0.0
6383,0.0,0.0,4.0,4.0,3.0,0.0
6934,0.0,0.0,4.0,3.0,1.0,0.0
2211,8.76,0.0,1.0,1.0,3.0,763.297079
2689,0.0,0.0,2.0,0.0,3.0,22130.36888
3455,0.0,0.0,2.0,0.0,1.0,41317.12758
1142,30.675,25.05,7.0,3.0,2.0,12264.02939
5932,0.0,0.0,4.0,4.0,3.0,0.0
4218,0.0,0.0,2.0,0.0,3.0,27871.225410000006
1254,24.075,20.35,7.0,3.0,1.0,30261.97267
5060,5.16342593,0.3,5.0,0.0,3.0,707.9615288
2737,0.0,0.0,2.0,0.0,3.0,29215.29639
6372,0.0,0.0,4.0,4.0,3.0,0.0
7823,0.0,0.0,4.0,3.0,1.0,0.0
578,0.0,0.0,6.0,0.0,3.0,995.9458563
7367,0.0,0.0,4.0,3.0,1.0,0.0
5923,0.0,0.0,4.0,0.0,1.0,0.0
2554,22.26666667,18.4,2.0,0.0,3.0,18286.61859
3226,0.0,0.0,2.0,0.0,3.0,17458.154290000002
6930,0.0,0.0,4.0,3.0,1.0,0.0
5156,18.88875,15.4,5.0,0.0,3.0,17945.71082
1113,8.65,1.0,7.0,3.0,2.0,5466.07445
7157,0.0,0.0,4.0,3.0,1.0,0.0
1392,22.3375,13.05,7.0,3.0,1.0,9803.907445
6689,0.0,0.0,4.0,3.0,1.0,0.0
4478,0.0,8.11111111,8.0,1.0,3.0,8331.8267
2135,3.873,0.0,1.0,1.0,2.0,1646.824608
552,0.0,0.0,6.0,0.0,3.0,748.2556332
3428,0.0,0.0,2.0,0.0,1.0,18151.60819
4341,0.0,13.33333333,8.0,1.0,3.0,12058.868
1149,33.0,24.35,7.0,3.0,2.0,9585.681619
598,0.0,0.0,6.0,0.0,3.0,393.2990573
3268,0.0,0.0,2.0,0.0,3.0,28929.6664
3468,0.0,0.0,2.0,0.0,1.0,31780.0797
6932,0.0,0.0,4.0,3.0,1.0,0.0
652,0.0,0.0,6.0,0.0,3.0,948.7397986
6509,0.0,0.0,4.0,0.0,1.0,0.0
7485,0.0,0.0,4.0,3.0,1.0,0.0
528,0.0,0.0,6.0,0.0,3.0,775.1232647
2257,18.42,0.0,1.0,1.0,2.0,3348.838369
5406,0.0,0.0,4.0,0.0,3.0,0.0
6075,0.0,0.0,4.0,0.0,1.0,0.0
4373,0.0,11.38888889,8.0,1.0,3.0,8779.08
2867,24.23333333,23.2,2.0,0.0,3.0,30039.93787
332,0.0,0.0,6.0,0.0,3.0,659.9907049999998
2215,8.76,0.0,1.0,1.0,1.0,1888.000596
6835,0.0,0.0,4.0,3.0,1.0,0.0
2825,20.26666667,19.425,2.0,0.0,3.0,61094.26237999999
6570,0.0,0.0,4.0,3.0,1.0,0.0
495,0.0,0.0,6.0,0.0,1.0,1370.982885
6630,0.0,0.0,4.0,3.0,1.0,0.0
946,0.0,0.0,6.0,0.0,1.0,1230.942892
4659,0.0,16.77777778,8.0,1.0,3.0,13859.7267
699,0.0,0.0,6.0,0.0,1.0,1444.595516
1599,10.1,0.0,1.0,1.0,2.0,1909.536073
7392,0.0,0.0,4.0,3.0,1.0,0.0
4424,0.0,11.38888889,8.0,2.0,3.0,7083.93382
108,0.0,0.0,6.0,0.0,1.0,1540.074996
3533,0.0,0.0,2.0,0.0,1.0,18083.09496
84,0.0,0.0,6.0,0.0,1.0,949.6780972
3430,23.03333333,21.9,2.0,0.0,1.0,21196.895630000006
6888,0.0,0.0,4.0,3.0,1.0,0.0
6903,0.0,0.0,4.0,3.0,1.0,0.0
4144,25.86666667,22.225,2.0,0.0,3.0,28446.8289
4016,28.0,22.475,2.0,0.0,3.0,21158.79665
2722,24.23333333,23.2,2.0,0.0,3.0,24065.65512
4942,30.7,20.0,5.0,0.0,3.0,28294.23623
41,0.0,0.0,6.0,0.0,1.0,504.7439772
4153,0.0,0.0,2.0,0.0,3.0,20340.29808
4012,0.0,0.0,2.0,0.0,3.0,15529.001869999998
2988,0.0,0.0,2.0,0.0,3.0,16055.24
7066,0.0,0.0,4.0,3.0,1.0,0.0
5076,0.0,0.0,5.0,0.0,3.0,0.0
617,0.0,0.0,6.0,0.0,3.0,569.1402565000002
7601,0.0,0.0,4.0,3.0,1.0,0.0
6494,0.0,0.0,4.0,0.0,1.0,0.0
2256,16.43,0.0,1.0,1.0,2.0,7824.098517
1211,13.825,13.3,7.0,3.0,2.0,25388.39626
145,0.0,0.0,6.0,0.0,2.0,1736.572814
556,0.0,0.0,6.0,0.0,3.0,674.7419043
3793,24.5,22.15,2.0,0.0,2.0,48889.62714
5131,11.73888889,9.4,5.0,0.0,3.0,9183.68919
1062,9.425,-2.1,7.0,3.0,2.0,1452.098008
604,0.0,0.0,6.0,0.0,3.0,371.6908037
6038,0.0,0.0,4.0,4.0,3.0,0.0
6543,0.0,0.0,4.0,4.0,3.0,0.0
476,0.0,0.0,6.0,0.0,1.0,992.235723
5858,0.0,0.0,4.0,0.0,1.0,0.0
4337,0.0,12.27777778,8.0,1.0,3.0,6988.9940000000015
4444,0.0,11.11111111,8.0,1.0,3.0,12472.045
2514,12.99,0.0,1.0,1.0,2.0,2134.807297
81,0.0,0.0,6.0,0.0,1.0,1027.525727
5905,0.0,0.0,4.0,4.0,3.0,0.0
6720,0.0,0.0,4.0,3.0,1.0,0.0
1005,0.0,0.0,6.0,0.0,3.0,797.6850761
335,0.0,0.0,6.0,0.0,3.0,910.0053017
5506,0.0,0.0,4.0,4.0,3.0,0.0
6226,0.0,0.0,4.0,0.0,1.0,0.0
7585,0.0,0.0,4.0,3.0,1.0,0.0
5192,0.0,0.0,4.0,0.0,3.0,0.0
3719,0.0,0.0,2.0,0.0,2.0,28934.871
2274,12.15,0.0,1.0,1.0,2.0,5202.633503
5132,11.45277778,8.3,5.0,0.0,3.0,8665.074869
4980,16.9,12.0,5.0,0.0,3.0,7298.35068
5883,0.0,0.0,4.0,4.0,3.0,0.0
616,0.0,0.0,6.0,0.0,3.0,512.0380423
2952,0.0,0.0,2.0,0.0,3.0,11080.82552
863,0.0,0.0,6.0,0.0,2.0,865.8317936000002
4685,0.0,17.94444444,8.0,1.0,3.0,8531.6208
5300,0.0,0.0,4.0,4.0,3.0,0.0
681,0.0,0.0,6.0,0.0,1.0,643.3520570000002
3041,0.0,0.0,2.0,0.0,3.0,36260.15929
4862,0.0,0.0,3.0,1.0,1.0,2448.40995
6149,0.0,0.0,0.0,0.0,1.0,0.0
4352,0.0,8.83333333,8.0,1.0,3.0,9125.952
199,0.0,0.0,6.0,0.0,0.0,1046.973649
2464,5.803,0.0,1.0,1.0,3.0,4709.19608
4084,0.0,0.0,2.0,0.0,3.0,27289.48445
6520,0.0,0.0,4.0,4.0,3.0,0.0
1035,33.0,26.4,7.0,3.0,2.0,7454.723489
3209,24.9,21.2,2.0,0.0,3.0,26114.69184
588,0.0,0.0,6.0,0.0,3.0,528.9895348
4426,0.0,9.44444444,8.0,2.0,3.0,8425.8457
5701,0.0,0.0,4.0,4.0,3.0,0.0
5041,-8.5,-0.5,5.0,0.0,3.0,3407.095655
5265,0.0,0.0,4.0,4.0,3.0,0.0
4261,0.0,22.27777778,8.0,1.0,3.0,16312.222
7286,0.0,0.0,4.0,3.0,1.0,0.0
7369,0.0,0.0,4.0,3.0,1.0,0.0
3376,0.0,0.0,2.0,0.0,3.0,15923.30053
2175,9.17,0.0,1.0,1.0,2.0,1263.634548
3766,0.0,0.0,2.0,0.0,2.0,42917.51282
1418,7.1875,5.3,7.0,3.0,1.0,5922.265704
6304,0.0,0.0,4.0,4.0,3.0,0.0
6812,0.0,0.0,4.0,3.0,1.0,0.0
6170,0.0,0.0,4.0,4.0,3.0,0.0
1659,12.33,0.0,1.0,1.0,2.0,11485.45468
1264,30.3375,26.25,7.0,3.0,1.0,7640.380795999998
6988,0.0,0.0,4.0,3.0,1.0,0.0
7418,0.0,0.0,4.0,3.0,1.0,0.0
3458,0.0,0.0,2.0,0.0,1.0,43263.63626
7825,0.0,0.0,4.0,3.0,1.0,0.0
2975,20.13333333,18.975,2.0,0.0,3.0,33463.74588
7003,0.0,0.0,4.0,3.0,1.0,0.0
6336,0.0,0.0,4.0,4.0,3.0,0.0
3040,27.93333333,22.8,2.0,0.0,3.0,33908.0676
2296,7.46,0.0,1.0,1.0,1.0,5281.723214
4572,0.0,15.33333333,8.0,1.0,3.0,9370.0438
4493,0.0,8.72222222,8.0,1.0,3.0,13661.8696
2067,10.21,0.0,1.0,1.0,2.0,3868.814916
7186,0.0,0.0,4.0,3.0,1.0,0.0
5028,16.0,4.0,5.0,0.0,3.0,2262.057282
6067,0.0,0.0,4.0,0.0,1.0,0.0
1196,27.1375,27.0,7.0,3.0,2.0,11452.36882
1422,18.85,17.3,7.0,3.0,1.0,25363.82052
2149,3.873,0.0,1.0,1.0,1.0,848.7521691
267,0.0,0.0,6.0,0.0,0.0,2437.015388
2493,9.17,0.0,1.0,1.0,2.0,2075.366309
6794,0.0,0.0,4.0,3.0,1.0,0.0
7507,0.0,0.0,4.0,3.0,1.0,0.0
169,0.0,0.0,6.0,0.0,2.0,1186.288181
355,0.0,0.0,6.0,0.0,3.0,1097.200638
3053,25.66666667,21.0,2.0,0.0,3.0,21969.12971
3763,27.1,22.175,2.0,0.0,2.0,34918.02199
1396,9.9125,9.1,7.0,3.0,1.0,4708.030499
385,0.0,0.0,6.0,0.0,3.0,1392.6834
4583,0.0,18.38888889,8.0,1.0,3.0,6321.5783
6717,0.0,0.0,4.0,3.0,1.0,0.0
5675,0.0,0.0,4.0,4.0,3.0,0.0
1107,11.45,1.85,7.0,3.0,2.0,3396.615861
380,0.0,0.0,6.0,0.0,3.0,1148.914823
1678,12.6,0.0,1.0,1.0,3.0,5129.935641
4465,0.0,9.5,8.0,1.0,3.0,7425.5342
2367,23.71,0.0,1.0,0.0,2.0,13893.945
2402,14.6,0.0,1.0,1.0,2.0,11901.36221
3643,0.0,0.0,2.0,0.0,2.0,28018.31667
7048,0.0,0.0,4.0,3.0,1.0,0.0
5062,5.125,0.6,5.0,0.0,3.0,1144.973978
6915,0.0,0.0,4.0,3.0,1.0,0.0
2803,0.0,0.0,2.0,0.0,3.0,9666.052632
4894,27.1,26.0,5.0,0.0,3.0,81171.94563999999
5069,-5.5377551,0.0,5.0,0.0,3.0,263.3181374
2222,8.68,0.0,1.0,1.0,2.0,2506.3780420000007
5218,0.0,0.0,4.0,4.0,3.0,0.0
6405,0.0,0.0,4.0,0.0,1.0,0.0
2621,0.0,0.0,2.0,0.0,3.0,30516.562910000004
5796,0.0,0.0,4.0,4.0,3.0,0.0
4072,26.96666667,22.3,2.0,0.0,3.0,42487.10538
4970,16.9,10.0,5.0,0.0,3.0,18335.2235
5822,0.0,0.0,4.0,4.0,3.0,0.0
1736,9.2,0.0,1.0,1.0,2.0,3888.704831
6172,0.0,0.0,4.0,0.0,1.0,0.0
4502,0.0,11.72222222,8.0,1.0,3.0,15336.3763
1555,6.25,0.0,1.0,1.0,2.0,4110.889222999999
4883,16.9,14.0,5.0,0.0,3.0,14723.82215
4880,16.9,12.0,5.0,0.0,3.0,16124.522319999998
4979,16.9,13.0,5.0,0.0,3.0,18423.59926
4398,0.0,6.66666667,8.0,1.0,3.0,12196.842
6531,0.0,0.0,4.0,4.0,3.0,0.0
4618,0.0,19.22222222,8.0,2.0,3.0,12812.6441
2411,5.5,0.0,1.0,1.0,2.0,3725.377463
3690,23.96666667,22.25,2.0,0.0,2.0,22459.28033
5414,0.0,0.0,4.0,0.0,3.0,0.0
1826,5.0760000000000005,0.0,1.0,1.0,2.0,1578.553431
5233,0.0,0.0,4.0,4.0,3.0,0.0
2390,25.97,0.0,1.0,0.0,3.0,11851.05126
1355,20.0125,21.65,7.0,3.0,1.0,3328.297334
922,0.0,0.0,6.0,0.0,1.0,800.2711592999998
4830,0.0,0.0,3.0,1.0,1.0,2880.0
7206,0.0,0.0,4.0,3.0,1.0,0.0
3308,0.0,0.0,2.0,0.0,3.0,38696.90166
7389,0.0,0.0,4.0,3.0,1.0,0.0
6551,0.0,0.0,4.0,4.0,3.0,0.0
2054,8.43,0.0,1.0,1.0,3.0,6647.147726
6731,0.0,0.0,4.0,3.0,1.0,0.0
7737,0.0,0.0,4.0,3.0,1.0,0.0
5419,0.0,0.0,4.0,4.0,3.0,0.0
6804,0.0,0.0,4.0,3.0,1.0,0.0
1214,9.4375,2.55,7.0,3.0,2.0,5641.455109
7175,0.0,0.0,4.0,3.0,1.0,0.0
4678,0.0,19.27777778,8.0,1.0,3.0,12149.9666
613,0.0,0.0,6.0,0.0,3.0,340.7313998
7153,0.0,0.0,4.0,3.0,1.0,0.0
7112,0.0,0.0,4.0,3.0,1.0,0.0
2777,0.0,0.0,2.0,0.0,3.0,29819.377910000007
6544,0.0,0.0,4.0,4.0,3.0,0.0
